,index,budget,original_language,popularity,runtime,collection_name,has_collection,num_genres,all_genres,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Crime,genre_Adventure,genre_Horror,genre_Science Fiction,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,num_companies,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Columbia Pictures,production_company_Metro-Goldwyn-Mayer (MGM),production_company_New Line Cinema,production_company_Touchstone Pictures,production_company_Walt Disney Pictures,production_company_Columbia Pictures Corporation,production_company_TriStar Pictures,production_company_Relativity Media,production_company_Canal+,production_company_United Artists,production_company_Miramax Films,production_company_Village Roadshow Pictures,production_company_Regency Enterprises,production_company_BBC Films,production_company_Dune Entertainment,production_company_Working Title Films,production_company_Fox Searchlight Pictures,production_company_StudioCanal,production_company_Lionsgate,production_company_DreamWorks SKG,production_company_Fox 2000 Pictures,production_company_Summit Entertainment,production_company_Hollywood Pictures,production_company_Orion Pictures,production_company_Amblin Entertainment,production_company_Dimension Films,num_countries,production_country_United States of America,production_country_United Kingdom,production_country_France,production_country_Germany,production_country_Canada,production_country_India,production_country_Italy,production_country_Japan,production_country_Australia,production_country_Russia,production_country_Spain,production_country_China,production_country_Hong Kong,production_country_Ireland,production_country_Belgium,production_country_South Korea,production_country_Mexico,production_country_Sweden,production_country_New Zealand,production_country_Netherlands,production_country_Czech Republic,production_country_Denmark,production_country_Brazil,production_country_Luxembourg,production_country_South Africa,num_languages,language_English,language_Français,language_Español,language_Deutsch,language_Pусский,language_Italiano,language_日本語,language_普通话,language_हिन्दी,language_Português,language_العربية,language_한국어/조선말,language_广州话 / 廣州話,language_தமிழ்,language_Polski,language_Magyar,language_Latin,language_svenska,language_ภาษาไทย,language_Český,language_עִבְרִית,language_ελληνικά,language_Türkçe,language_Dansk,language_Nederlands,language_فارسی,language_Tiếng Việt,language_اردو,language_Română,num_Keywords,keyword_woman director,keyword_independent film,keyword_duringcreditsstinger,keyword_murder,keyword_based on novel,keyword_violence,keyword_sport,keyword_biography,keyword_aftercreditsstinger,keyword_dystopia,keyword_revenge,keyword_friendship,keyword_sex,keyword_suspense,keyword_sequel,keyword_love,keyword_police,keyword_teenager,keyword_nudity,keyword_female nudity,keyword_drug,keyword_prison,keyword_musical,keyword_high school,keyword_los angeles,keyword_new york,keyword_family,keyword_father son relationship,keyword_kidnapping,keyword_investigation,num_cast,cast_name_Samuel L. Jackson,cast_name_Robert De Niro,cast_name_Morgan Freeman,cast_name_J.K. Simmons,cast_name_Bruce Willis,cast_name_Liam Neeson,cast_name_Susan Sarandon,cast_name_Bruce McGill,cast_name_John Turturro,cast_name_Forest Whitaker,cast_name_Willem Dafoe,cast_name_Bill Murray,cast_name_Owen Wilson,cast_name_Nicolas Cage,cast_name_Sylvester Stallone,genders_0_cast,genders_1_cast,genders_2_cast,cast_character_Himself,cast_character_Herself,cast_character_Dancer,cast_character_Additional Voices (voice),cast_character_Doctor,cast_character_Reporter,cast_character_Waitress,cast_character_Nurse,cast_character_Bartender,cast_character_Jack,cast_character_Debutante,cast_character_Security Guard,cast_character_Paul,cast_character_Frank,num_crew,crew_name_Avy Kaufman,crew_name_Robert Rodriguez,crew_name_Deborah Aquila,crew_name_James Newton Howard,crew_name_Mary Vernieu,crew_name_Steven Spielberg,crew_name_Luc Besson,crew_name_Jerry Goldsmith,crew_name_Francine Maisler,crew_name_Tricia Wood,crew_name_James Horner,crew_name_Kerry Barden,crew_name_Bob Weinstein,crew_name_Harvey Weinstein,crew_name_Janet Hirshenson,genders_0_crew,genders_1_crew,genders_2_crew,jobs_Producer,jobs_Executive Producer,jobs_Director,jobs_Screenplay,jobs_Editor,jobs_Casting,jobs_Director of Photography,jobs_Original Music Composer,jobs_Art Direction,jobs_Production Design,jobs_Costume Design,jobs_Writer,jobs_Set Decoration,jobs_Makeup Artist,jobs_Sound Re-Recording Mixer,departments_Production,departments_Sound,departments_Art,departments_Crew,departments_Writing,departments_Costume & Make-Up,departments_Camera,departments_Directing,departments_Editing,departments_Visual Effects,departments_Lighting,departments_Actors,log_budget,has_homepage,release_date_year,release_date_weekday,release_date_month,release_date_weekofyear,release_date_day,release_date_quarter,len_title,words_title,len_tagline,words_tagline,len_overview,words_overview,len_original_title,words_original_title,title_oof,tagline_oof,overview_oof,original_title_oof,budget_to_popularity,budget_to_runtime,_budget_year_ratio,_releaseYear_popularity_ratio,_releaseYear_popularity_ratio2,runtime_to_mean_year,popularity_to_mean_year,budget_to_mean_year,budget_to_year,budget_to_mean_year_to_year,popularity_to_mean_year_to_log_budget,year_to_log_budget,budget_to_runtime_to_year,genders_1_cast_to_log_budget,all_genres_to_popularity_to_mean_year,genders_2_crew_to_budget_to_mean_year,overview_oof_to_genders_2_crew,popularity2,rating,totalVotes,imdb_id,title
143,143,18000000,10,6.675032000000001,98.0,1,0,1,658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,16.705882371415992,1,2008,2,11,45,5,4,13,20,45,73,242,360,13,20,16.360894830261625,16.490602226042924,15.301362832738008,16.59039899034143,2696616.285884472,183673.4693877551,4.46421485373248,300.82252789200106,0.0033242191235059765,0.8935632391441727,0.7579249730239924,0.5588768494566815,8964.14342629482,0.0002783251242314151,0.04536874833506628,120.19718296566707,91.47085128872266,0.5387323937704201,868.1598092416606,3.5786059163916395,7.650681416369004,10.315,4.7,98.0,tt0865554,The Informers
144,144,4000000,10,6.216637,108.0,1,0,3,632,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,12,1,0,1,2,1,0,1,1,1,0,0,0,1,1,0,3,2,3,3,3,3,1,3,1,0,0,0,15.201805169084134,0,1967,3,10,43,26,4,15,25,46,74,443,681,15,25,16.2500859310658,15.422231969312989,16.013409755803867,16.197038514732302,643434.7059350577,37037.03703703704,1.033835096582167,316.40901664356466,0.0031604661921708186,0.9113924050632911,0.9982130229004473,0.9738283627510651,2033.5536349771226,0.0004950830517290621,0.06566411105771243,129.39252793479304,18.829200323862246,0.06578166138016932,633.1313912972561,12.3225,1.3344508129836556,6.542999999999999,7.5,186.0,tt0062467,Wait Until Dark
145,145,0,10,3.8058110000000003,88.0,1,0,3,724,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,7,4,0,1,0,2,3,1,0,2,1,1,1,1,1,2,7,11,7,2,1,6,7,2,7,0,2,0,0.0,1,2016,4,12,49,9,4,12,22,31,44,149,219,12,22,15.906796102537603,14.912237265630486,16.78357044881453,15.806374221426175,0.0,0.0,0.0,529.7162680963401,0.0018878030753968255,0.8104324762395932,0.3432390156658884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2109.317318124311,0.0,2.3976529212592186,4.923,5.5,81.0,tt1290138,Frank & Lola
146,146,0,10,10.278957,90.0,421,1,2,481,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0.0,0,1988,3,3,11,17,1,40,59,84,130,290,423,40,59,15.673633309220936,17.78745762439951,15.775224128731246,15.612568894669652,0.0,0.0,0.0,193.4048366969528,0.005170501509054326,0.8760646619155223,1.5687932739622947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.605088116639,0.0,3.9438060321828114,8.396,5.0,340.0,tt0095882,Police Academy 5: Assignment Miami Beach
147,147,39200000,24,14.131905999999999,126.0,1,0,3,251,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,14,5,0,1,2,2,2,1,1,1,1,1,0,1,0,0,32,1,14,1,6,1,1,3,2,1,0,0,17.484187330270895,1,2013,3,8,31,1,3,11,15,69,109,203,303,11,15,15.907499382244687,16.699321859987528,16.104167258487116,15.809701864970652,2773865.0398608656,311111.1111111111,9.673831471490947,142.44363074591638,0.007020320914058619,1.1573941368078176,1.6545318637728774,1.4461531862660502,19473.422752111277,0.0007184069479712122,0.09463018397820167,115.13260307585661,154.55097422310538,0.17158361114136603,151.7045428352388,9.680855481256332,1.1502976613205083,13.883,6.8,4458.0,tt1706620,Snowpiercer
148,148,0,10,9.322716999999999,87.0,80,1,2,549,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,2,1,1,2,2,0,1,0,0,0,0,0,0,0,0,3,2,0,0,2,0,1,1,2,0,0,0,0.0,0,1992,4,4,14,3,2,9,13,48,82,392,603,9,13,15.906796102537603,15.915696207219055,16.441609977737475,15.806374221426175,0.0,0.0,0.0,213.67161525980035,0.004680078815261043,0.7970276872964169,1.1484865137703515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.02041505711287,0.0,2.0552012472171843,8.932,5.6,859.0,tt0103786,Beethoven
149,149,25000000,10,5.405958,113.0,1,0,3,398,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,10,1,0,1,2,1,2,1,1,1,1,1,0,1,2,1,7,7,6,5,3,7,7,2,3,6,1,0,17.034386422832473,0,2012,2,3,13,28,1,9,16,34,53,171,259,9,16,16.45017058349296,15.622517345658352,16.408282729377728,16.41000953159137,4624527.234580808,221238.93805309734,6.175669640210427,372.1819518390635,0.0026868578528827037,1.0666012232877746,0.6601763840287286,0.9019748364110319,12425.44731610338,0.00044829763241104964,0.038755512974852115,118.11402829885112,109.95971076197681,0.058704785436804734,602.8691871272397,11.0867837952,1.6408282729377728,6.5760000000000005,5.0,99.0,tt1507563,Dark Tide
150,150,0,10,1.178642,108.0,1,0,3,402,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,5,3,0,1,0,3,2,0,1,0,1,1,2,2,0,0,5,1,3,1,3,1,0,1,3,0,0,0,0.0,0,1980,4,12,50,12,4,10,14,65,99,209,327,10,14,15.907499382244687,16.227841136723935,16.236491877433274,15.809701864970652,0.0,0.0,0.0,1679.8994096595914,0.0005952737373737374,0.9659284497444633,0.21215099693512876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.876789680715,0.0,3.247298375486655,,,,tt0081760,Windwalker
151,151,0,10,1.279443,100.0,1,0,1,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0.0,0,2016,0,1,4,25,1,9,16,0,4,110,168,9,16,15.814935729552394,15.288575278592905,15.340793067576268,15.722388870231915,0.0,0.0,0.0,1575.685669467104,0.0006346443452380953,0.9209459957268106,0.1153905845352308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5546.379737807782,0.0,15.340793067576268,2.758,7.1,57.0,tt5278464,Holy Hell
152,152,0,10,3.520171,92.0,1,0,3,671,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,0,1,1,1,0,1,2,0,0,0,0,0,0,0,2,2,0,0,1,0,1,1,1,0,0,0,0.0,0,1988,4,1,53,1,1,10,14,59,93,320,498,10,14,15.869326541477207,15.367783342552718,15.800900728725699,15.777536777631074,0.0,0.0,0.0,564.7452922031345,0.0017707097585513078,0.895532765513645,0.5372549557311238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.9414808410081,0.0,3.16018014574514,3.603,6.9,53.0,tt0098061,Paperhouse
153,153,4000000,10,10.200398,91.0,1,0,1,810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,8,4,0,1,1,1,1,1,1,0,1,1,0,1,1,2,5,7,4,4,1,4,5,3,3,0,1,0,15.201805169084134,1,2015,4,1,4,23,1,17,30,60,91,140,219,17,30,15.34120191020807,16.011176572686708,15.185747803593312,15.371646344807452,392141.56153514795,43956.043956043955,0.9851670781791649,197.54131162333078,0.005062232258064516,0.8129536571747628,0.997353542068734,0.13502896145075982,1985.1116625310174,6.701189153883862e-05,0.0656075729806779,132.55004768104118,21.814413873967222,0.32890830690084655,812.1493190066575,59.24654914062499,1.898218475449164,8.41,4.4,1328.0,tt3181822,The Boy Next Door
154,154,0,10,2.6204560000000003,90.0,1,0,3,216,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,2,3,1,0,1,0,1,1,0,0,0,1,0,0,0,5,1,0,0,1,0,1,1,1,0,0,0,0.0,0,1983,1,1,1,4,1,9,13,26,39,296,450,9,13,15.894895331155096,15.904002891144497,16.13567724525162,15.819619577639722,0.0,0.0,0.0,756.7385218450528,0.0013214604135148766,0.8778901734104047,0.4102921879637926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.4540889066636,0.0,5.378559081750541,3.2260000000000004,7.0,21.0,tt0084867,Vigilante
155,155,20000000,10,8.759774,72.0,410,1,4,320,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,5,0,0,16.811242881518265,0,2002,3,2,7,14,1,20,33,21,31,203,318,20,33,14.845764306125448,15.867117151528767,15.89957439532474,14.919933908710213,2283163.9263752694,277777.77777777775,4.99001498002497,228.54470903016448,0.0043755114885114885,0.6669607410674901,1.1202653323963956,0.7196555443786624,9990.00999000999,0.0003594683038854458,0.06663786492716603,119.08697138632944,138.75013875013875,0.11896800338294648,285.6466149099497,0.0,0.0,8.005,6.2,655.0,tt0280030,Return to Never Land
156,156,3500000,33,0.768181,126.0,471,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.068273812173887,0,2005,5,3,9,5,1,12,16,0,4,786,1186,11,21,15.90142214042024,15.236932307087294,15.918546616266012,15.807217730710233,4556217.870527909,27777.777777777777,0.8706413517328873,2610.061951545274,0.00038313266832917705,1.1228733459357276,0.09514872623782833,0.1011381514299796,1745.635910224439,5.044296829425417e-05,0.0063145073831188435,133.06102775887507,13.854253255749516,0.06636460237350378,10.509862186703971,9.887465668109668,15.918546616266012,2.197,5.4,22.0,tt0415678,Shadowboxing
157,157,0,10,0.56257,94.0,1,0,3,124,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,8,3,4,1,3,1,3,0,0,1,1,1,0,0,0,0,10,1,2,21,5,1,0,1,1,0,0,0,0.0,0,1994,4,1,1,7,1,30,43,0,4,396,619,30,43,15.356154193641363,15.230471927552792,15.735174581984277,15.29613224940827,0.0,0.0,0.0,3544.4478020513,0.00028213139418254763,0.9065809379727685,0.07242469807997672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.1231194235704,0.0,1.9668968227480346,1.383,4.8,13.0,tt0109098,American Cyborg: Steel Warrior
158,158,63600000,10,6.047757,102.0,1,0,4,202,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,2,0,1,2,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,2,0,1,2,0,0,0,0,17.968124044033623,0,2000,4,10,40,6,4,10,17,15,25,319,482,10,17,16.291898768276205,16.111726583111682,15.871832543828857,16.207386193148164,10516295.54560476,623529.4117647059,15.9,330.7011177863132,0.0030238785,0.9254606365159128,0.8878699568966898,2.3591581365532845,31800.0,0.0011795790682766422,0.049413614616686155,111.30822533830998,311.7647058823529,0.22261645067661995,227.5107952813682,2.9671601456216736,2.2674046491184083,7.531000000000001,4.9,243.0,tt0208988,Get Carter
159,159,32000000,10,7.54701,107.0,1,0,2,298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,1,1,0,0,0,17.281246492014,0,1995,3,2,6,9,1,22,38,27,43,119,180,22,38,16.100766476779473,16.156965152332294,16.032954821971284,16.193319433690423,4240089.783901174,299065.4205607477,8.0401505015672,264.3430974650888,0.0037829624060150375,0.9947518368571,0.8994718675366735,1.4482808943013636,16040.100250626567,0.0007259553354894054,0.052049015558706196,115.44306140890522,149.90747897781839,0.17359858858481989,331.30552578160524,5.523790330645162,2.0041193527464105,8.785,6.3,679.0,tt0114214,The Quick and the Dead
